actor_lr,rollout/ep_steps,critic_lr,time_elapsed,epoch,total_rollout_steps,rollout/return
0.0001,200.0,0.0001,2200.7538883686066,716,143400,-76.80040359716826,,,,,,,6.782709,0.01630824
0.0001,200.0,0.0001,2203.8828132152557,717,143600,-77.29513155400726,,,,,,,6.675092,0.01921594
0.0001,200.0,0.0001,2206.9985105991364,718,143800,-77.41329438121151,,,,,,,6.981351,0.01758464
0.0001,200.0,0.0001,2210.021824359894,719,144000,-77.05894233795401,,,,,,,7.034336,0.01460574
0.0001,200.0,0.0001,2213.0130591392517,720,144200,-77.04921262639607,,,,,,,6.875146,0.0144977085
0.0001,200.0,0.0001,2216.079251766205,721,144400,-76.7816510792894,,,,,,,6.7477074,0.018184947
0.0001,200.0,0.0001,2219.199209213257,722,144600,-77.00261890761723,,,,,,,6.8141484,0.018650996
0.0001,200.0,0.0001,2222.3220336437225,723,144800,-77.1555726031831,,,,,,,6.8308454,0.018475398
0.0001,200.0,0.0001,2225.412179708481,724,145000,-76.44607349007751,,,,,,,6.6637316,0.017105754
0.0001,200.0,0.0001,2228.512720346451,725,145200,-170.3498872780098,,,,,,,7.009857,0.023396563
0.0001,200.0,0.0001,2231.620506286621,726,145400,-76.860946645717,,,,,,,6.6774483,0.0146355
0.0001,200.0,0.0001,2234.739951610565,727,145600,-76.80971370401541,,,,,,,6.962433,0.019682078
0.0001,200.0,0.0001,2237.8575270175934,728,145800,-77.0546432701492,,,,,,,6.815077,0.018127535
0.0001,200.0,0.0001,2240.991277217865,729,146000,-77.14978641637234,,,,,,,6.706417,0.022229236
0.0001,200.0,0.0001,2244.1276874542236,730,146200,-77.02418207279246,,,,,,,6.807921,0.015133688
0.0001,200.0,0.0001,2247.201930999756,731,146400,-115.13634454136329,,,,,,,6.9229403,0.018877642
0.0001,200.0,0.0001,2250.3303892612457,732,146600,-84.2214814040123,,,,,,,6.7208953,0.017332917
0.0001,200.0,0.0001,2253.4323217868805,733,146800,-76.62643291977918,,,,,,,6.9424353,0.019630216
0.0001,200.0,0.0001,2256.542590379715,734,147000,-84.85258763272803,,,,,,,7.1182156,0.01800321
0.0001,200.0,0.0001,2259.6858286857605,735,147200,-77.32066543799998,,,,,,,6.93295,0.020516427
0.0001,200.0,0.0001,2262.7884151935577,736,147400,-72.19358253074049,,,,,,,6.790194,0.019193243
0.0001,200.0,0.0001,2265.8787717819214,737,147600,-76.82620053766924,,,,,,,6.9139004,0.020105936
0.0001,200.0,0.0001,2268.9894604682922,738,147800,-76.73068172199532,,,,,,,6.8469195,0.018020201
0.0001,200.0,0.0001,2272.1177830696106,739,148000,-76.53526155031476,,,,,,,6.9561877,0.022707004
0.0001,200.0,0.0001,2275.248430252075,740,148200,-77.09523774215971,,,,,,,6.937286,0.016833419
0.0001,200.0,0.0001,2278.348158121109,741,148400,-77.48443766122642,,,,,,,6.9692383,0.020397441
0.0001,200.0,0.0001,2281.4046885967255,742,148600,-81.90685699044437,,,,,,,6.850305,0.026474636
0.0001,200.0,0.0001,2284.3922765254974,743,148800,-77.21917016498766,,,,,,,6.911312,0.021046156
0.0001,200.0,0.0001,2287.41450047493,744,149000,-77.1919559729448,,,,,,,6.7927465,0.019874899
0.0001,200.0,0.0001,2290.396108150482,745,149200,-112.43714223392176,,,,,,,7.0560384,0.020711236
0.0001,200.0,0.0001,2293.52578496933,746,149400,-76.86787927327485,,,,,,,6.8980217,0.015514818
0.0001,200.0,0.0001,2296.5807452201843,747,149600,-77.12559806178513,,,,,,,6.840567,0.018643208
0.0001,200.0,0.0001,2299.665016412735,748,149800,-76.85207792821231,,,,,,,6.931024,0.016609753
0.0001,200.0,0.0001,2302.7775309085846,749,150000,-76.91217903769814,,,,,,,6.7766266,0.020070184
0.0001,200.0,0.0001,2305.9028186798096,750,150200,-77.1519231094314,,,,,,,6.7678065,0.020156803
0.0001,200.0,0.0001,2308.9970824718475,751,150400,-77.40985222648499,,,,,,,6.9431214,0.019137371
0.0001,200.0,0.0001,2312.075015306473,752,150600,-84.61045959571128,,,,,,,6.9732137,0.0197011
0.0001,200.0,0.0001,2315.163467645645,753,150800,-76.83820046628978,,,,,,,6.8931885,0.02054928
0.0001,200.0,0.0001,2318.2707817554474,754,151000,-77.21603202661201,,,,,,,6.8559203,0.016265864
0.0001,200.0,0.0001,2321.3235478401184,755,151200,-77.24892640282515,,,,,,,6.80035,0.020213876
0.0001,200.0,0.0001,2324.404428958893,756,151400,-76.5831842549618,,,,,,,7.0340214,0.016869182
0.0001,200.0,0.0001,2327.4733412265778,757,151600,-77.30501224995349,,,,,,,6.713125,0.018063746
0.0001,200.0,0.0001,2330.572622537613,758,151800,-76.9763632218624,,,,,,,6.9169726,0.02270755
0.0001,200.0,0.0001,2333.6604511737823,759,152000,-76.84008210828864,,,,,,,6.9683976,0.014656111
0.0001,200.0,0.0001,2336.772130012512,760,152200,-76.91614821670552,,,,,,,6.85737,0.025388144
0.0001,200.0,0.0001,2339.853447198868,761,152400,-72.26009110770701,,,,,,,6.855885,0.018258007
0.0001,200.0,0.0001,2342.9798645973206,762,152600,-77.36518300532107,,,,,,,7.0056396,0.020464323
0.0001,200.0,0.0001,2345.9960539340973,763,152800,-72.84510878853352,,,,,,,6.89189,0.018657586
0.0001,200.0,0.0001,2349.1507425308228,764,153000,-76.73834898740962,,,,,,,6.6444654,0.02212026
0.0001,200.0,0.0001,2352.2334146499634,765,153200,-77.11573897797761,,,,,,,7.1422725,0.017294414
0.0001,200.0,0.0001,2355.299870491028,766,153400,-77.01823920299061,,,,,,,6.758881,0.015164543
0.0001,200.0,0.0001,2358.1001851558685,767,153600,-77.29355702867886,,,,,,,6.7861133,0.019335438
0.0001,200.0,0.0001,2360.933470249176,768,153800,-76.68085573923118,,,,,,,7.2051477,0.020407839
0.0001,200.0,0.0001,2363.7722601890564,769,154000,-76.63471718488059,,,,,,,6.964986,0.023244102
0.0001,200.0,0.0001,2366.594297885895,770,154200,-73.21835495597014,,,,,,,6.9577675,0.015295351
0.0001,200.0,0.0001,2369.6860761642456,771,154400,-77.00811860067316,,,,,,,6.9054317,0.020609763
0.0001,200.0,0.0001,2372.683327436447,772,154600,-76.69539573258079,,,,,,,6.976924,0.018603612
0.0001,200.0,0.0001,2375.7889952659607,773,154800,-76.70974709514391,,,,,,,6.9281197,0.019448373
0.0001,200.0,0.0001,2378.8530209064484,774,155000,-77.11771334793501,,,,,,,6.8102794,0.020815387
0.0001,200.0,0.0001,2381.895678758621,775,155200,-76.7950044462996,,,,,,,6.9098024,0.018173782
0.0001,200.0,0.0001,2384.942638397217,776,155400,-77.1535254592099,,,,,,,6.8125415,0.016287465
0.0001,200.0,0.0001,2387.996504306793,777,155600,-77.00227631769833,,,,,,,7.07572,0.01851886
0.0001,200.0,0.0001,2391.016273498535,778,155800,-78.19180602340347,,,,,,,6.963103,0.016536105
0.0001,200.0,0.0001,2394.0619673728943,779,156000,-77.23044538820675,,,,,,,6.996763,0.015079572
0.0001,200.0,0.0001,2397.149703979492,780,156200,-76.70783965630183,,,,,,,6.9123244,0.021872025
0.0001,200.0,0.0001,2400.1818811893463,781,156400,-77.05586431388015,,,,,,,6.8466325,0.0152194295
0.0001,200.0,0.0001,2403.2307851314545,782,156600,-77.1453263482518,,,,,,,6.8656173,0.020094428
0.0001,200.0,0.0001,2406.286623477936,783,156800,-77.39891432721545,,,,,,,6.8757114,0.016266383
0.0001,200.0,0.0001,2409.36398768425,784,157000,-77.10269158418122,,,,,,,6.915536,0.019154519
0.0001,200.0,0.0001,2412.4602632522583,785,157200,-76.93608605831302,,,,,,,6.940421,0.016787875
0.0001,200.0,0.0001,2415.549901485443,786,157400,-77.4843402348897,,,,,,,6.78098,0.019615715
0.0001,200.0,0.0001,2418.647264957428,787,157600,-77.22121271651122,,,,,,,6.688622,0.015959956
0.0001,200.0,0.0001,2421.739894628525,788,157800,-77.35963909666334,,,,,,,7.049205,0.017000623
0.0001,200.0,0.0001,2424.842935562134,789,158000,-77.30229524508734,,,,,,,6.9138203,0.01789831
0.0001,200.0,0.0001,2427.9275233745575,790,158200,-77.24706011017899,,,,,,,6.801232,0.020662062
0.0001,200.0,0.0001,2431.0152430534363,791,158400,-76.98866512072405,,,,,,,6.6928144,0.017771954
0.0001,200.0,0.0001,2434.101082801819,792,158600,-77.32204681947016,,,,,,,7.0722766,0.018839056
0.0001,200.0,0.0001,2437.1796050071716,793,158800,-77.02131856282568,,,,,,,6.77369,0.017975314
0.0001,200.0,0.0001,2440.275411128998,794,159000,-77.42322912288333,,,,,,,6.756929,0.018966474
0.0001,200.0,0.0001,2443.340695142746,795,159200,-76.8010855908373,,,,,,,7.023311,0.014809991
0.0001,200.0,0.0001,2446.4018001556396,796,159400,-77.03354121080545,,,,,,,6.795787,0.01890734
0.0001,200.0,0.0001,2449.4981355667114,797,159600,-77.32608018904395,,,,,,,6.8354106,0.016256591
0.0001,200.0,0.0001,2452.586647748947,798,159800,-77.02188095491256,,,,,,,6.7943416,0.014428172
0.0001,200.0,0.0001,2455.663190126419,799,160000,-77.33617784613742,,,,,,,6.993247,0.018684274
0.0001,200.0,0.0001,2458.756837129593,800,160200,-77.4703475343248,,,,,,,6.9040704,0.02058395
,,,,800,,,160200,,0.2250119182524645,,0.16287593833832986,0.2250119182524645,,
0.0001,200.0,0.0001,2466.757097005844,801,160400,-77.25196609001887,,,,,,,6.9354315,0.016319696
0.0001,200.0,0.0001,2469.77782535553,802,160600,-77.44052953326553,,,,,,,6.904146,0.021832034
0.0001,200.0,0.0001,2472.8853142261505,803,160800,-76.98338424262487,,,,,,,6.815014,0.01929885
0.0001,200.0,0.0001,2475.950386285782,804,161000,-77.32545955671274,,,,,,,6.9320593,0.017335016
0.0001,200.0,0.0001,2478.9727375507355,805,161200,-76.9751488017033,,,,,,,6.907335,0.020552332
0.0001,200.0,0.0001,2482.0163168907166,806,161400,-77.44683892113396,,,,,,,6.6889644,0.016889192
0.0001,200.0,0.0001,2485.031650543213,807,161600,-77.00206865985892,,,,,,,6.852428,0.016617578
0.0001,200.0,0.0001,2488.0166697502136,808,161800,-77.32473281418306,,,,,,,6.8740053,0.017238768
0.0001,200.0,0.0001,2491.058585882187,809,162000,-76.94245323397445,,,,,,,6.69853,0.016294006
0.0001,200.0,0.0001,2494.1325929164886,810,162200,-77.22107761676509,,,,,,,6.8603144,0.018847525
0.0001,200.0,0.0001,2497.214862346649,811,162400,-77.17572794817077,,,,,,,6.9598236,0.016976688
0.0001,200.0,0.0001,2500.3150911331177,812,162600,-77.27512636554198,,,,,,,6.9965553,0.016676165
0.0001,200.0,0.0001,2503.410649061203,813,162800,-77.16496867576448,,,,,,,6.8034315,0.020245979
0.0001,200.0,0.0001,2506.487195968628,814,163000,-76.96851566787083,,,,,,,6.821522,0.017772002
0.0001,200.0,0.0001,2509.5654299259186,815,163200,-77.00862690424874,,,,,,,6.7954817,0.018157704
0.0001,200.0,0.0001,2512.6788771152496,816,163400,-77.2319285579752,,,,,,,6.9977126,0.015788179
0.0001,200.0,0.0001,2515.774974822998,817,163600,-77.19945821909258,,,,,,,6.7676277,0.01457939
0.0001,200.0,0.0001,2518.8604838848114,818,163800,-76.86179471515729,,,,,,,7.057327,0.01630623
0.0001,200.0,0.0001,2521.967338323593,819,164000,-74.33640326224301,,,,,,,6.7982874,0.015757568
0.0001,200.0,0.0001,2525.059915781021,820,164200,-77.32416287175688,,,,,,,6.8409896,0.01567647
0.0001,200.0,0.0001,2528.1581707000732,821,164400,-77.2475847716856,,,,,,,6.7748632,0.016227694
0.0001,200.0,0.0001,2531.247574329376,822,164600,-77.4225690604819,,,,,,,6.9000525,0.015391051
0.0001,200.0,0.0001,2534.3600800037384,823,164800,-77.21349474162132,,,,,,,7.024242,0.015646292
0.0001,200.0,0.0001,2537.4562282562256,824,165000,-77.15842033437126,,,,,,,6.7560277,0.016268231
0.0001,200.0,0.0001,2540.5474348068237,825,165200,-77.02943913148785,,,,,,,6.857873,0.014582011
0.0001,200.0,0.0001,2543.6422016620636,826,165400,-76.9862443126596,,,,,,,6.8832335,0.017721713
0.0001,200.0,0.0001,2546.7181210517883,827,165600,-77.0352348178263,,,,,,,6.6822863,0.019262081
0.0001,200.0,0.0001,2549.829441547394,828,165800,-77.1830936570069,,,,,,,6.8256874,0.016063768
0.0001,200.0,0.0001,2552.8615696430206,829,166000,-77.28853201199506,,,,,,,6.842439,0.0154339345
0.0001,200.0,0.0001,2555.9286000728607,830,166200,-77.20284553363174,,,,,,,6.917515,0.019814258
0.0001,200.0,0.0001,2559.0222656726837,831,166400,-77.11761059489338,,,,,,,6.9230556,0.012994379
0.0001,200.0,0.0001,2562.1323006153107,832,166600,-77.08832425945317,,,,,,,6.8291454,0.017930847
0.0001,200.0,0.0001,2565.2272074222565,833,166800,-77.12114456043243,,,,,,,6.73273,0.020868601
0.0001,200.0,0.0001,2568.2882902622223,834,167000,-76.94446392499326,,,,,,,6.8484693,0.015613987
0.0001,200.0,0.0001,2571.372374534607,835,167200,-77.00405141317171,,,,,,,6.7750854,0.018323239
0.0001,200.0,0.0001,2574.4552433490753,836,167400,-77.12167561336179,,,,,,,6.99067,0.016035551
0.0001,200.0,0.0001,2577.4383397102356,837,167600,-77.18980425011117,,,,,,,6.835796,0.019419983
0.0001,200.0,0.0001,2580.520184993744,838,167800,-77.18463530605784,,,,,,,6.703574,0.016300557
0.0001,200.0,0.0001,2583.4950292110443,839,168000,-77.5286649259105,,,,,,,6.9602723,0.016995488
0.0001,200.0,0.0001,2586.516042947769,840,168200,-77.16455321925004,,,,,,,6.906874,0.017205264
0.0001,200.0,0.0001,2589.5884799957275,841,168400,-77.06277986564572,,,,,,,6.8830585,0.018489847
0.0001,200.0,0.0001,2592.6720480918884,842,168600,-77.02557061394724,,,,,,,6.777839,0.013997901
0.0001,200.0,0.0001,2595.7420258522034,843,168800,-77.15458288120251,,,,,,,6.7407074,0.019420179
0.0001,200.0,0.0001,2598.823032617569,844,169000,-77.27879237994786,,,,,,,6.760607,0.018392224
0.0001,200.0,0.0001,2601.924026489258,845,169200,-77.22355917390635,,,,,,,6.794066,0.016349893
0.0001,200.0,0.0001,2605.009295463562,846,169400,-77.26934143117973,,,,,,,6.918886,0.014395859
0.0001,200.0,0.0001,2608.001478433609,847,169600,-77.32511497880958,,,,,,,6.6890507,0.015760915
0.0001,200.0,0.0001,2611.1300144195557,848,169800,-77.19461088076899,,,,,,,6.9843335,0.013364438
0.0001,200.0,0.0001,2614.2580263614655,849,170000,-77.30930367702892,,,,,,,6.8777494,0.013306172
0.0001,200.0,0.0001,2617.348056793213,850,170200,-77.37742905706673,,,,,,,6.8895683,0.014827737
0.0001,200.0,0.0001,2620.4921355247498,851,170400,-77.23809153975584,,,,,,,6.8650813,0.019501977
0.0001,200.0,0.0001,2623.5996248722076,852,170600,-77.13558750833418,,,,,,,6.821679,0.019214178
0.0001,200.0,0.0001,2626.696445465088,853,170800,-77.21986766411756,,,,,,,6.799548,0.015408571
0.0001,200.0,0.0001,2629.77077960968,854,171000,-77.03953435070127,,,,,,,6.7782536,0.015247776
0.0001,200.0,0.0001,2632.864578485489,855,171200,-77.11483169013569,,,,,,,6.745366,0.01474873
0.0001,200.0,0.0001,2635.935500383377,856,171400,-77.49967701636817,,,,,,,6.8225036,0.012958579
0.0001,200.0,0.0001,2638.9081721305847,857,171600,-77.3391143109703,,,,,,,6.768753,0.013971932
0.0001,200.0,0.0001,2641.936148405075,858,171800,-77.37865694418986,,,,,,,6.956574,0.014026752
0.0001,200.0,0.0001,2645.0484490394592,859,172000,-77.26722832897487,,,,,,,6.9182754,0.013321416
0.0001,200.0,0.0001,2648.0662093162537,860,172200,-77.15125145898394,,,,,,,6.8830123,0.018383035
0.0001,200.0,0.0001,2651.1875414848328,861,172400,-77.51022481584575,,,,,,,7.0370193,0.014623775
0.0001,200.0,0.0001,2654.2833840847015,862,172600,-77.2343504137912,,,,,,,6.7490406,0.018414205
0.0001,200.0,0.0001,2657.4234488010406,863,172800,-77.20286303079506,,,,,,,6.926443,0.013544201
0.0001,200.0,0.0001,2660.4985904693604,864,173000,-76.92990683500872,,,,,,,6.8604455,0.020123817
0.0001,200.0,0.0001,2663.5968198776245,865,173200,-77.19952658699516,,,,,,,6.812315,0.015430003
0.0001,200.0,0.0001,2666.714612722397,866,173400,-77.29683757845689,,,,,,,7.0601635,0.015741978
0.0001,200.0,0.0001,2669.7552268505096,867,173600,-76.91490188662134,,,,,,,6.9530535,0.014664528
0.0001,200.0,0.0001,2672.832849740982,868,173800,-77.2505159656757,,,,,,,6.679478,0.0144777475
0.0001,200.0,0.0001,2675.852703809738,869,174000,-77.44648488071235,,,,,,,6.865487,0.018265108
0.0001,200.0,0.0001,2678.9993255138397,870,174200,-77.36728511188416,,,,,,,6.9561334,0.012988121
0.0001,200.0,0.0001,2682.1082651615143,871,174400,-76.95172615553889,,,,,,,6.905659,0.014300842
0.0001,200.0,0.0001,2685.233282804489,872,174600,-77.30268038152211,,,,,,,6.926622,0.01683266
0.0001,200.0,0.0001,2688.3704454898834,873,174800,-77.0400964903422,,,,,,,6.7435284,0.015553394
0.0001,200.0,0.0001,2691.4457116127014,874,175000,-77.35414705751825,,,,,,,6.8545256,0.011649097
0.0001,200.0,0.0001,2694.569816827774,875,175200,-77.29777566985203,,,,,,,7.0105495,0.01461919
0.0001,200.0,0.0001,2697.607152938843,876,175400,-77.50139817112725,,,,,,,7.007519,0.013765387
0.0001,200.0,0.0001,2700.7208530902863,877,175600,-77.03449336841557,,,,,,,6.7792926,0.016124409
0.0001,200.0,0.0001,2703.756110429764,878,175800,-77.176965025897,,,,,,,7.0659294,0.0144467065
0.0001,200.0,0.0001,2706.8274104595184,879,176000,-76.94827546022121,,,,,,,7.1246233,0.013898289
0.0001,200.0,0.0001,2709.8724586963654,880,176200,-77.29282275265881,,,,,,,6.891101,0.015642377
0.0001,200.0,0.0001,2712.8442208766937,881,176400,-77.26487458725123,,,,,,,6.9205165,0.014764612
0.0001,200.0,0.0001,2715.878162384033,882,176600,-77.08897614151223,,,,,,,6.9355707,0.011359675
0.0001,200.0,0.0001,2718.9225594997406,883,176800,-77.08542313249977,,,,,,,6.8283043,0.01459808
0.0001,200.0,0.0001,2721.9404270648956,884,177000,-77.05071636308882,,,,,,,6.834305,0.016229345
0.0001,200.0,0.0001,2724.983064889908,885,177200,-77.28591462904353,,,,,,,6.7783732,0.015455843
0.0001,200.0,0.0001,2728.065508365631,886,177400,-77.08411943464655,,,,,,,7.0438824,0.012608844
0.0001,200.0,0.0001,2731.0525226593018,887,177600,-76.92676370434738,,,,,,,7.147077,0.01596615
0.0001,200.0,0.0001,2734.13841176033,888,177800,-77.42112380748125,,,,,,,7.0073185,0.01628957
0.0001,200.0,0.0001,2737.13733625412,889,178000,-77.4276361613679,,,,,,,7.226239,0.014796405
0.0001,200.0,0.0001,2740.2316608428955,890,178200,-77.15805780029768,,,,,,,6.6242924,0.014621041
0.0001,200.0,0.0001,2743.340038537979,891,178400,-77.14760524293938,,,,,,,7.010854,0.014301516
0.0001,200.0,0.0001,2746.4565341472626,892,178600,-76.88821940958789,,,,,,,6.8448277,0.013624205
0.0001,200.0,0.0001,2749.542742729187,893,178800,-76.9415153500004,,,,,,,6.960501,0.012493697
0.0001,200.0,0.0001,2752.632803916931,894,179000,-77.23427140571859,,,,,,,6.952667,0.018387057
0.0001,200.0,0.0001,2755.728736639023,895,179200,-77.21880108558324,,,,,,,6.857576,0.014039863
0.0001,200.0,0.0001,2758.8200685977936,896,179400,-77.7098093971783,,,,,,,6.9782186,0.014101481
0.0001,200.0,0.0001,2761.7879712581635,897,179600,-77.7329813238547,,,,,,,6.915164,0.01564803
0.0001,200.0,0.0001,2764.767674922943,898,179800,-77.43138204468703,,,,,,,6.8320727,0.013584775
0.0001,200.0,0.0001,2767.768964767456,899,180000,-76.85893454761111,,,,,,,7.0066924,0.014201096
0.0001,200.0,0.0001,2770.7790110111237,900,180200,-77.63668849279553,,,,,,,7.0054164,0.011372546
0.0001,200.0,0.0001,2773.9024522304535,901,180400,-77.118938648786,,,,,,,6.9542146,0.014158566
0.0001,200.0,0.0001,2777.031184196472,902,180600,-77.10076875472069,,,,,,,6.7922893,0.013749626
0.0001,200.0,0.0001,2780.1316378116608,903,180800,-77.3168917087446,,,,,,,7.0830383,0.016014172
0.0001,200.0,0.0001,2783.1733689308167,904,181000,-77.11365804625736,,,,,,,6.8456054,0.014831022
0.0001,200.0,0.0001,2786.2965965270996,905,181200,-76.95554697861687,,,,,,,6.899143,0.016232703
0.0001,200.0,0.0001,2789.406658411026,906,181400,-77.31105450285101,,,,,,,6.9198394,0.016011799
0.0001,200.0,0.0001,2792.514020681381,907,181600,-77.15106712717788,,,,,,,6.9446936,0.01487619
0.0001,200.0,0.0001,2795.6359453201294,908,181800,-76.95892584392489,,,,,,,6.864927,0.014742063
0.0001,200.0,0.0001,2798.7457146644592,909,182000,-76.83104440368722,,,,,,,7.0522957,0.014946854
0.0001,200.0,0.0001,2801.8264212608337,910,182200,-77.06131614914098,,,,,,,6.8789167,0.013614413
0.0001,200.0,0.0001,2804.880822658539,911,182400,-77.41476791636815,,,,,,,6.9005165,0.01650722
0.0001,200.0,0.0001,2808.0314407348633,912,182600,-76.91575257657665,,,,,,,6.9548883,0.013179497
0.0001,200.0,0.0001,2811.0302288532257,913,182800,-77.29808353171774,,,,,,,6.743097,0.012903843
0.0001,200.0,0.0001,2814.0981180667877,914,183000,-77.27164701923509,,,,,,,6.8282514,0.0138453925
0.0001,200.0,0.0001,2816.924885749817,915,183200,-77.23325735271197,,,,,,,7.001788,0.012960591
0.0001,200.0,0.0001,2819.736692428589,916,183400,-77.40343591068675,,,,,,,6.856459,0.015731554
0.0001,200.0,0.0001,2822.56659078598,917,183600,-77.27234739425562,,,,,,,6.9083004,0.013695167
0.0001,200.0,0.0001,2825.391173839569,918,183800,-77.13983033731625,,,,,,,6.947763,0.012964189
0.0001,200.0,0.0001,2828.2105112075806,919,184000,-77.15328830007641,,,,,,,7.0384583,0.014103937
0.0001,200.0,0.0001,2831.3068516254425,920,184200,-77.29264825697472,,,,,,,7.027919,0.012877319
0.0001,200.0,0.0001,2834.404156923294,921,184400,-77.10363271586283,,,,,,,6.9682145,0.016069688
0.0001,200.0,0.0001,2837.5534632205963,922,184600,-77.07915879699027,,,,,,,6.792448,0.012551273
0.0001,200.0,0.0001,2840.6576516628265,923,184800,-77.39626553933854,,,,,,,6.977476,0.013803326
0.0001,200.0,0.0001,2843.7419781684875,924,185000,-77.20208855868576,,,,,,,6.848324,0.013577926
0.0001,200.0,0.0001,2846.831106185913,925,185200,-77.13804192691775,,,,,,,6.837259,0.013221329
0.0001,200.0,0.0001,2849.948976755142,926,185400,-77.3445342297602,,,,,,,6.992486,0.0122437915
0.0001,200.0,0.0001,2852.9972455501556,927,185600,-77.39489733193487,,,,,,,6.9827557,0.012920293
0.0001,200.0,0.0001,2856.087678194046,928,185800,-77.37655649742939,,,,,,,6.8789306,0.012893062
0.0001,200.0,0.0001,2859.099812746048,929,186000,-77.23459817616049,,,,,,,6.936696,0.017977811
0.0001,200.0,0.0001,2862.1506717205048,930,186200,-77.41313232064321,,,,,,,6.927865,0.019686155
0.0001,200.0,0.0001,2865.2290709018707,931,186400,-77.1700895350123,,,,,,,7.0299435,0.014532398
0.0001,200.0,0.0001,2868.3195271492004,932,186600,-77.27163564189325,,,,,,,7.129434,0.013316214
0.0001,200.0,0.0001,2871.4046502113342,933,186800,-77.27543214166326,,,,,,,6.820458,0.012824429
0.0001,200.0,0.0001,2874.526977300644,934,187000,-77.1730345547041,,,,,,,6.864182,0.01275988
0.0001,200.0,0.0001,2877.6423785686493,935,187200,-77.32642241003366,,,,,,,6.9351263,0.012764672
0.0001,200.0,0.0001,2880.75399518013,936,187400,-76.98148813876152,,,,,,,6.991233,0.013797789
0.0001,200.0,0.0001,2883.8629038333893,937,187600,-77.10575913768511,,,,,,,7.07641,0.013888815
0.0001,200.0,0.0001,2886.908116579056,938,187800,-77.24085421595463,,,,,,,7.0829844,0.012094186
0.0001,200.0,0.0001,2890.0337278842926,939,188000,-77.42932166731342,,,,,,,7.033147,0.016049443
0.0001,200.0,0.0001,2893.126039981842,940,188200,-77.34588201803228,,,,,,,6.937364,0.0143902255
0.0001,200.0,0.0001,2896.1967544555664,941,188400,-77.31424743668944,,,,,,,7.0620313,0.010381328
0.0001,200.0,0.0001,2899.245924949646,942,188600,-77.29059714865399,,,,,,,6.8155046,0.011486139
0.0001,200.0,0.0001,2902.308560848236,943,188800,-77.29028106124565,,,,,,,6.9550743,0.0154628195
0.0001,200.0,0.0001,2905.3704907894135,944,189000,-77.19046939310124,,,,,,,6.9495373,0.013674531
0.0001,200.0,0.0001,2908.4673371315002,945,189200,-77.17698782916123,,,,,,,6.7630157,0.015258009
0.0001,200.0,0.0001,2911.5447130203247,946,189400,-77.38980447876615,,,,,,,6.9986134,0.012464652
0.0001,200.0,0.0001,2914.622587442398,947,189600,-77.64753728825387,,,,,,,6.879526,0.012643036
0.0001,200.0,0.0001,2917.696794986725,948,189800,-77.6630896789553,,,,,,,6.8663597,0.011208202
0.0001,200.0,0.0001,2920.776312351227,949,190000,-77.3917025698057,,,,,,,7.122051,0.013126475
0.0001,200.0,0.0001,2923.8109011650085,950,190200,-77.11392295510501,,,,,,,7.051119,0.011089917
0.0001,200.0,0.0001,2926.828447818756,951,190400,-77.50591367840606,,,,,,,7.061181,0.013155257
0.0001,200.0,0.0001,2929.8760058879852,952,190600,-77.13808669213006,,,,,,,6.9651184,0.01316403
0.0001,200.0,0.0001,2932.9451582431793,953,190800,-77.08164864686456,,,,,,,6.8842354,0.012828299
0.0001,200.0,0.0001,2936.011293411255,954,191000,-76.74932656150507,,,,,,,6.9329424,0.01513502
0.0001,200.0,0.0001,2939.05663728714,955,191200,-77.31036517251913,,,,,,,6.8878193,0.012973657
0.0001,200.0,0.0001,2942.1199612617493,956,191400,-77.6024196404137,,,,,,,6.996285,0.013228171
0.0001,200.0,0.0001,2945.2130076885223,957,191600,-77.03606469611451,,,,,,,6.962535,0.01590361
0.0001,200.0,0.0001,2948.291980266571,958,191800,-77.06405829395354,,,,,,,6.9871297,0.011088826
0.0001,200.0,0.0001,2951.353332042694,959,192000,-77.0003940202769,,,,,,,6.98201,0.012146567
0.0001,200.0,0.0001,2954.4333317279816,960,192200,-77.36658733135611,,,,,,,6.8427496,0.015432071
0.0001,200.0,0.0001,2957.5121552944183,961,192400,-77.31420507471526,,,,,,,7.0265617,0.012557604
0.0001,200.0,0.0001,2960.588586807251,962,192600,-77.149934590978,,,,,,,6.7212815,0.012852644
0.0001,200.0,0.0001,2963.667331933975,963,192800,-77.07347478514498,,,,,,,7.131321,0.010619453
0.0001,200.0,0.0001,2966.7438752651215,964,193000,-77.37099000028499,,,,,,,7.0064983,0.012845972
0.0001,200.0,0.0001,2969.8378431797028,965,193200,-77.05039088019346,,,,,,,7.2064247,0.01306134
0.0001,200.0,0.0001,2972.8973388671875,966,193400,-77.02043710303327,,,,,,,6.9009495,0.014560206
0.0001,200.0,0.0001,2975.9533026218414,967,193600,-76.88373813132415,,,,,,,7.0649085,0.01482132
0.0001,200.0,0.0001,2978.9852147102356,968,193800,-77.40427865995636,,,,,,,7.011972,0.012920183
0.0001,200.0,0.0001,2982.058742284775,969,194000,-77.16275813981328,,,,,,,6.7097607,0.011781249
0.0001,200.0,0.0001,2985.111349105835,970,194200,-77.210518008886,,,,,,,7.0053015,0.014436777
0.0001,200.0,0.0001,2988.1573343276978,971,194400,-77.0722825312256,,,,,,,7.1182013,0.012734182
